time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm
1,7,87,315,1,2874.0,5435,81.9343146274149,rep1_FOV3,0,0
2,7,87,315,1,2599.0,5706,98.23361373992287,rep1_FOV3,1,4
3,7,87,315,1,2604.0,5922,117.57852077001012,rep1_FOV3,1,4
4,7,87,315,1,2615.0,6099,130.6494507296278,rep1_FOV3,2,7
5,7,87,315,0,0.0,0,0.0,rep1_FOV3,1,7
6,7,87,315,0,0.0,0,0.0,rep1_FOV3,0,0
7,7,87,315,0,0.0,0,0.0,rep1_FOV3,0,0
8,7,87,315,0,0.0,0,0.0,rep1_FOV3,4,18
9,7,87,315,0,0.0,0,0.0,rep1_FOV3,1,4
10,7,87,315,0,0.0,0,0.0,rep1_FOV3,2,7
11,7,87,315,0,0.0,0,0.0,rep1_FOV3,0,1
12,7,87,315,0,0.0,0,0.0,rep1_FOV3,1,1
13,7,87,315,0,0.0,0,0.0,rep1_FOV3,0,0
14,7,87,315,0,0.0,0,0.0,rep1_FOV3,0,0
15,7,87,315,0,0.0,0,0.0,rep1_FOV3,0,0
16,7,87,315,0,0.0,0,0.0,rep1_FOV3,5,6
17,7,87,315,0,0.0,0,0.0,rep1_FOV3,1,2
18,7,87,315,0,0.0,0,0.0,rep1_FOV3,1,6
19,7,87,315,0,0.0,0,0.0,rep1_FOV3,3,9
20,7,87,315,0,0.0,0,0.0,rep1_FOV3,0,0
0,8,548,404,1,2457.0,6652,100.1661154539988,rep1_FOV3,0,0
1,8,548,404,1,2631.0,6685,98.74270755422587,rep1_FOV3,4,12
2,8,548,404,1,2478.0,6629,94.45406546990496,rep1_FOV3,2,6
3,8,548,404,1,2475.0,6585,88.67441154138193,rep1_FOV3,2,4
4,8,548,404,1,2486.0,6316,82.5653894870171,rep1_FOV3,0,1
5,8,548,404,0,0.0,0,0.0,rep1_FOV3,1,2
6,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,0
7,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,0
8,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,0
9,8,548,404,0,0.0,0,0.0,rep1_FOV3,1,5
10,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,0
11,8,548,404,0,0.0,0,0.0,rep1_FOV3,1,5
12,8,548,404,0,0.0,0,0.0,rep1_FOV3,3,8
13,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,0
14,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,0
15,8,548,404,0,0.0,0,0.0,rep1_FOV3,1,15
16,8,548,404,0,0.0,0,0.0,rep1_FOV3,2,5
17,8,548,404,0,0.0,0,0.0,rep1_FOV3,2,6
18,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,1
19,8,548,404,0,0.0,0,0.0,rep1_FOV3,1,1
20,8,548,404,0,0.0,0,0.0,rep1_FOV3,0,0
0,9,386,409,1,2730.0,7323,167.2250443807183,rep1_FOV3,0,0
1,9,386,409,1,2468.0,7185,146.06109951287405,rep1_FOV3,0,0
2,9,386,409,1,2733.0,7179,146.8544365510517,rep1_FOV3,2,4
3,9,386,409,1,2725.0,7223,150.16530527481655,rep1_FOV3,0,0
4,9,386,409,1,2729.0,7213,149.94967419936225,rep1_FOV3,5,9
5,9,386,409,1,2731.0,7076,141.9373940079141,rep1_FOV3,1,6
6,9,386,409,1,2746.0,7050,131.89702127659575,rep1_FOV3,0,0
7,9,386,409,1,2737.0,7039,126.30075294786192,rep1_FOV3,0,0
8,9,386,409,1,2755.0,7210,146.0619972260749,rep1_FOV3,0,0
9,9,386,409,1,2747.0,7371,188.2363315696649,rep1_FOV3,1,5
10,9,386,409,1,2741.0,7576,225.10216473072865,rep1_FOV3,1,4
11,9,386,409,1,2733.0,7550,225.03006622516557,rep1_FOV3,0,0
12,9,386,409,0,0.0,0,0.0,rep1_FOV3,1,1
13,9,386,409,0,0.0,0,0.0,rep1_FOV3,0,0
14,9,386,409,0,0.0,0,0.0,rep1_FOV3,0,0
15,9,386,409,0,0.0,0,0.0,rep1_FOV3,0,0
16,9,386,409,0,0.0,0,0.0,rep1_FOV3,1,6
17,9,386,409,0,0.0,0,0.0,rep1_FOV3,0,0
18,9,386,409,0,0.0,0,0.0,rep1_FOV3,3,10
19,9,386,409,0,0.0,0,0.0,rep1_FOV3,3,7
20,9,386,409,0,0.0,0,0.0,rep1_FOV3,0,0
0,10,140,432,1,2435.0,6205,102.7157131345689,rep1_FOV3,0,0
1,10,140,432,1,2722.0,6251,99.58486642137258,rep1_FOV3,0,0
2,10,140,432,1,2453.0,6280,104.99808917197451,rep1_FOV3,3,6
3,10,140,432,1,2459.0,6353,114.49378246497716,rep1_FOV3,1,4
4,10,140,432,1,2452.0,6553,137.94628414466658,rep1_FOV3,0,0
5,10,140,432,1,2420.0,6800,175.77558823529412,rep1_FOV3,1,1
6,10,140,432,1,2456.0,6915,198.53116413593636,rep1_FOV3,0,0
7,10,140,432,1,2451.0,6904,195.4940614136732,rep1_FOV3,0,0
8,10,140,432,1,2435.0,6785,178.53323507737656,rep1_FOV3,0,0
9,10,140,432,1,2437.0,6679,153.5448420422219,rep1_FOV3,2,9
10,10,140,432,1,2432.0,6583,140.44827586206895,rep1_FOV3,0,0
11,10,140,432,1,2435.0,6528,134.77573529411765,rep1_FOV3,1,5
12,10,140,432,1,2435.0,6376,120.78324968632371,rep1_FOV3,0,0
13,10,140,432,1,2433.0,6407,119.70922428593724,rep1_FOV3,0,0
14,10,140,432,1,2430.0,6426,116.49050731403672,rep1_FOV3,0,0
15,10,140,432,1,2440.0,6478,125.49428836060513,rep1_FOV3,0,0
16,10,140,432,1,2450.0,6472,123.4629171817058,rep1_FOV3,2,6
17,10,140,432,0,0.0,0,0.0,rep1_FOV3,0,0
18,10,140,432,0,0.0,0,0.0,rep1_FOV3,0,0
19,10,140,432,0,0.0,0,0.0,rep1_FOV3,0,0
20,10,140,432,0,0.0,0,0.0,rep1_FOV3,0,0
0,11,68,514,1,2740.0,7588,122.21982076963629,rep1_FOV3,0,0
1,11,68,514,1,2433.0,7373,108.69361182693612,rep1_FOV3,0,0
2,11,68,514,1,2716.0,7336,97.74141221374046,rep1_FOV3,2,9
3,11,68,514,1,2703.0,7107,91.80104122695934,rep1_FOV3,0,0
4,11,68,514,1,2724.0,6957,85.35403191030616,rep1_FOV3,0,4
5,11,68,514,1,2733.0,7020,82.10868945868945,rep1_FOV3,0,0
6,11,68,514,1,2725.0,6792,79.25942285041225,rep1_FOV3,0,0
7,11,68,514,1,2741.0,6763,77.38681058701759,rep1_FOV3,0,0
8,11,68,514,1,2746.0,6821,75.81219762498168,rep1_FOV3,0,0
9,11,68,514,1,2725.0,6733,76.68513292737265,rep1_FOV3,2,7
10,11,68,514,1,2725.0,6897,79.35450195737278,rep1_FOV3,0,0
11,11,68,514,1,2728.0,6924,81.08073367995378,rep1_FOV3,0,0
12,11,68,514,1,2740.0,7077,85.06245584287127,rep1_FOV3,0,0
13,11,68,514,1,2731.0,7140,93.22703081232493,rep1_FOV3,0,0
14,11,68,514,0,0.0,0,0.0,rep1_FOV3,0,0
15,11,68,514,0,0.0,0,0.0,rep1_FOV3,0,0
16,11,68,514,0,0.0,0,0.0,rep1_FOV3,2,9
17,11,68,514,0,0.0,0,0.0,rep1_FOV3,0,0
18,11,68,514,0,0.0,0,0.0,rep1_FOV3,0,0
19,11,68,514,0,0.0,0,0.0,rep1_FOV3,0,0
20,11,68,514,0,0.0,0,0.0,rep1_FOV3,0,0
0,12,509,510,1,2591.0,6775,99.42966789667896,rep1_FOV3,0,0
1,12,509,510,1,2733.0,6741,100.0617119121792,rep1_FOV3,0,0
2,12,509,510,1,2592.0,6797,97.10666470501693,rep1_FOV3,0,5
3,12,509,510,1,2584.0,6684,93.86056253740276,rep1_FOV3,0,0
4,12,509,510,1,2591.0,6605,86.70976532929599,rep1_FOV3,0,0
5,12,509,510,1,2605.0,6360,78.58569182389937,rep1_FOV3,0,1
6,12,509,510,1,2597.0,6339,78.58558132197507,rep1_FOV3,0,0
7,12,509,510,1,2588.0,6292,77.18928798474253,rep1_FOV3,0,0
8,12,509,510,1,2597.0,6199,75.04855621874496,rep1_FOV3,0,0
9,12,509,510,1,2585.0,6129,72.44982868330887,rep1_FOV3,1,5
10,12,509,510,1,2618.0,6126,71.78550440744368,rep1_FOV3,0,0
11,12,509,510,1,2594.0,6157,71.01754101023225,rep1_FOV3,0,0
12,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
13,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
14,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
15,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
16,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
17,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
18,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
19,12,509,510,0,0.0,0,0.0,rep1_FOV3,1,3
20,12,509,510,0,0.0,0,0.0,rep1_FOV3,0,0
0,13,272,592,1,2848.0,5569,75.04381397019213,rep1_FOV3,0,0
1,13,272,592,1,2589.0,5551,74.05908845253107,rep1_FOV3,0,0
2,13,272,592,1,2860.0,5472,72.85544590643275,rep1_FOV3,0,4
3,13,272,592,1,2845.0,5441,70.50964896158794,rep1_FOV3,0,0
4,13,272,592,1,2850.0,5469,71.60632656792832,rep1_FOV3,1,3
5,13,272,592,1,2869.0,5459,71.00219820479941,rep1_FOV3,0,0
6,13,272,592,1,2851.0,5433,71.29596907785754,rep1_FOV3,0,0
7,13,272,592,1,2882.0,5411,72.13546479393827,rep1_FOV3,0,0
8,13,272,592,1,2854.0,5465,73.2587374199451,rep1_FOV3,0,0
9,13,272,592,1,2858.0,5528,72.92311866859623,rep1_FOV3,0,0
10,13,272,592,1,2852.0,5465,72.63074107959744,rep1_FOV3,0,0
11,13,272,592,1,2846.0,5362,71.03767251025737,rep1_FOV3,0,0
12,13,272,592,1,2854.0,5293,68.0791611562441,rep1_FOV3,2,2
13,13,272,592,1,2863.0,5211,67.52350796392247,rep1_FOV3,0,0
14,13,272,592,1,2871.0,5307,68.3239118145845,rep1_FOV3,0,0
15,13,272,592,1,2868.0,5380,68.96672862453532,rep1_FOV3,0,0
16,13,272,592,1,2839.0,5303,69.75391287950217,rep1_FOV3,0,5
17,13,272,592,1,2858.0,5337,69.19805133970395,rep1_FOV3,0,0
18,13,272,592,1,2856.0,5296,69.93259063444108,rep1_FOV3,2,4
19,13,272,592,1,2853.0,5615,74.75779162956367,rep1_FOV3,0,0
20,13,272,592,0,0.0,0,0.0,rep1_FOV3,0,0
0,14,394,585,1,2535.0,6188,120.4431157078216,rep1_FOV3,0,0
1,14,394,585,1,2834.0,6121,109.549583401405,rep1_FOV3,0,0
2,14,394,585,1,2539.0,5939,102.42161980131335,rep1_FOV3,0,0
3,14,394,585,1,2532.0,5745,94.63324630113142,rep1_FOV3,0,0
4,14,394,585,1,2541.0,5739,86.97473427426381,rep1_FOV3,0,0
5,14,394,585,1,2546.0,5614,81.63947274670467,rep1_FOV3,2,3
6,14,394,585,1,2524.0,5444,75.99724467303453,rep1_FOV3,0,0
7,14,394,585,1,2530.0,5258,71.23830353746672,rep1_FOV3,0,0
8,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
9,14,394,585,0,0.0,0,0.0,rep1_FOV3,1,3
10,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
11,14,394,585,0,0.0,0,0.0,rep1_FOV3,2,4
12,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
13,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
14,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
15,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
16,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
17,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
18,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
19,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
20,14,394,585,0,0.0,0,0.0,rep1_FOV3,0,0
0,1,396,89,1,2566.0,5342,72.20086110071135,rep1_FOV2,1,1
1,1,396,89,1,2577.0,5132,70.3207326578332,rep1_FOV2,0,1
2,1,396,89,1,2558.0,5194,70.69098960338853,rep1_FOV2,1,2
3,1,396,89,1,2563.0,5129,71.338272567752,rep1_FOV2,0,5
4,1,396,89,1,2562.0,5432,75.16163475699558,rep1_FOV2,2,0
5,1,396,89,1,2543.0,5605,81.64460303300625,rep1_FOV2,1,7
6,1,396,89,1,2559.0,5611,85.42790946355373,rep1_FOV2,5,3
7,1,396,89,1,2540.0,5742,91.17903169627309,rep1_FOV2,1,9
8,1,396,89,1,2559.0,5820,92.7520618556701,rep1_FOV2,1,1
9,1,396,89,1,2549.0,5786,92.25198755617006,rep1_FOV2,0,2
10,1,396,89,1,2560.0,5905,104.2692633361558,rep1_FOV2,1,2
11,1,396,89,0,0.0,0,0.0,rep1_FOV2,0,0
12,1,396,89,0,0.0,0,0.0,rep1_FOV2,1,3
13,1,396,89,0,0.0,0,0.0,rep1_FOV2,0,3
14,1,396,89,0,0.0,0,0.0,rep1_FOV2,1,0
15,1,396,89,0,0.0,0,0.0,rep1_FOV2,2,6
16,1,396,89,0,0.0,0,0.0,rep1_FOV2,3,6
17,1,396,89,0,0.0,0,0.0,rep1_FOV2,2,7
18,1,396,89,0,0.0,0,0.0,rep1_FOV2,2,3
19,1,396,89,0,0.0,0,0.0,rep1_FOV2,2,3
20,1,396,89,0,0.0,0,0.0,rep1_FOV2,3,3
0,2,300,183,1,2687.0,6430,125.1099533437014,rep1_FOV2,0,0
1,2,300,183,1,2657.0,6288,113.0178117048346,rep1_FOV2,0,0
2,2,300,183,1,2688.0,6214,101.22175732217572,rep1_FOV2,0,1
3,2,300,183,1,2676.0,5904,85.76626016260163,rep1_FOV2,1,0
4,2,300,183,1,2681.0,5741,82.53875631423097,rep1_FOV2,3,3
5,2,300,183,1,2683.0,5923,88.52979908829985,rep1_FOV2,2,6
6,2,300,183,1,2688.0,5991,89.68369220497412,rep1_FOV2,1,5
7,2,300,183,1,2697.0,5974,89.78406427854034,rep1_FOV2,2,4
8,2,300,183,0,0.0,0,0.0,rep1_FOV2,2,3
9,2,300,183,0,0.0,0,0.0,rep1_FOV2,2,3
10,2,300,183,0,0.0,0,0.0,rep1_FOV2,1,0
11,2,300,183,0,0.0,0,0.0,rep1_FOV2,0,1
12,2,300,183,0,0.0,0,0.0,rep1_FOV2,3,0
13,2,300,183,0,0.0,0,0.0,rep1_FOV2,6,3
14,2,300,183,0,0.0,0,0.0,rep1_FOV2,3,10
15,2,300,183,0,0.0,0,0.0,rep1_FOV2,2,6
16,2,300,183,0,0.0,0,0.0,rep1_FOV2,4,2
17,2,300,183,0,0.0,0,0.0,rep1_FOV2,2,6
18,2,300,183,0,0.0,0,0.0,rep1_FOV2,1,3
19,2,300,183,0,0.0,0,0.0,rep1_FOV2,3,5
20,2,300,183,0,0.0,0,0.0,rep1_FOV2,1,0
0,3,102,234,1,2519.0,6999,85.24760680097157,rep1_FOV2,1,3
1,3,102,234,1,2526.0,6928,83.78204387990762,rep1_FOV2,2,2
2,3,102,234,1,2571.0,6895,81.84771573604061,rep1_FOV2,4,2
3,3,102,234,1,2545.0,6862,78.1754590498397,rep1_FOV2,1,9
4,3,102,234,1,2524.0,6707,74.07216341136126,rep1_FOV2,4,6
5,3,102,234,1,2528.0,6515,71.52064466615502,rep1_FOV2,2,7
6,3,102,234,1,2546.0,6506,70.61420227482324,rep1_FOV2,2,7
7,3,102,234,1,2546.0,6572,69.98584905660377,rep1_FOV2,4,5
8,3,102,234,0,0.0,0,0.0,rep1_FOV2,2,3
9,3,102,234,0,0.0,0,0.0,rep1_FOV2,2,0
10,3,102,234,0,0.0,0,0.0,rep1_FOV2,0,6
11,3,102,234,0,0.0,0,0.0,rep1_FOV2,3,1
12,3,102,234,0,0.0,0,0.0,rep1_FOV2,4,3
13,3,102,234,0,0.0,0,0.0,rep1_FOV2,6,13
14,3,102,234,0,0.0,0,0.0,rep1_FOV2,4,9
15,3,102,234,0,0.0,0,0.0,rep1_FOV2,1,9
16,3,102,234,0,0.0,0,0.0,rep1_FOV2,2,3
17,3,102,234,0,0.0,0,0.0,rep1_FOV2,4,6
18,3,102,234,0,0.0,0,0.0,rep1_FOV2,2,4
19,3,102,234,0,0.0,0,0.0,rep1_FOV2,2,0
20,3,102,234,0,0.0,0,0.0,rep1_FOV2,0,5
0,4,450,239,1,2717.0,4773,66.58034778965012,rep1_FOV2,2,1
1,4,450,239,1,2704.0,5066,64.7739834188709,rep1_FOV2,3,4
2,4,450,239,1,2691.0,5089,65.97111416781293,rep1_FOV2,5,8
3,4,450,239,1,2711.0,5101,65.35855714565771,rep1_FOV2,3,11
4,4,450,239,1,2679.0,4882,64.9362965997542,rep1_FOV2,1,7
5,4,450,239,1,2707.0,5334,68.81177352830896,rep1_FOV2,1,4
6,4,450,239,1,2688.0,5616,74.84846866096866,rep1_FOV2,0,2
7,4,450,239,1,2706.0,5766,76.74020117932709,rep1_FOV2,2,4
8,4,450,239,1,2715.0,5864,84.15364938608458,rep1_FOV2,0,0
9,4,450,239,1,2704.0,5899,88.84878793015766,rep1_FOV2,2,3
10,4,450,239,1,2698.0,6027,94.38261158121786,rep1_FOV2,1,3
11,4,450,239,0,0.0,0,0.0,rep1_FOV2,1,1
12,4,450,239,0,0.0,0,0.0,rep1_FOV2,3,8
13,4,450,239,0,0.0,0,0.0,rep1_FOV2,3,6
14,4,450,239,0,0.0,0,0.0,rep1_FOV2,1,5
15,4,450,239,0,0.0,0,0.0,rep1_FOV2,1,4
16,4,450,239,0,0.0,0,0.0,rep1_FOV2,0,3
17,4,450,239,0,0.0,0,0.0,rep1_FOV2,1,2
18,4,450,239,0,0.0,0,0.0,rep1_FOV2,0,0
19,4,450,239,0,0.0,0,0.0,rep1_FOV2,0,0
20,4,450,239,0,0.0,0,0.0,rep1_FOV2,2,0
0,5,559,256,1,3.0,0,0.0,rep1_FOV2,5,3
1,5,559,256,0,0.0,0,0.0,rep1_FOV2,1,10
2,5,559,256,0,0.0,0,0.0,rep1_FOV2,3,3
3,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,6
4,5,559,256,0,0.0,0,0.0,rep1_FOV2,2,3
5,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,6
6,5,559,256,0,0.0,0,0.0,rep1_FOV2,2,6
7,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,0
8,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,0
9,5,559,256,0,0.0,0,0.0,rep1_FOV2,5,0
10,5,559,256,0,0.0,0,0.0,rep1_FOV2,4,8
11,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,11
12,5,559,256,0,0.0,0,0.0,rep1_FOV2,3,1
13,5,559,256,0,0.0,0,0.0,rep1_FOV2,2,7
14,5,559,256,0,0.0,0,0.0,rep1_FOV2,2,4
15,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,5
16,5,559,256,0,0.0,0,0.0,rep1_FOV2,1,5
17,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,0
18,5,559,256,0,0.0,0,0.0,rep1_FOV2,0,0
19,5,559,256,0,0.0,0,0.0,rep1_FOV2,3,0
20,5,559,256,0,0.0,0,0.0,rep1_FOV2,2,5
0,6,278,329,1,2641.0,5949,91.89258698941,rep1_FOV2,0,7
1,6,278,329,1,2618.0,12738,90.30334432406973,rep1_FOV2,2,1
2,6,278,329,1,2638.0,12874,95.20692869349077,rep1_FOV2,1,7
3,6,278,329,1,16.0,13092,97.29941949282004,rep1_FOV2,1,2
4,6,278,329,1,36.0,13308,108.12992185151788,rep1_FOV2,0,7
5,6,278,329,1,7.0,13538,115.52334170483084,rep1_FOV2,0,0
6,6,278,329,1,2618.0,13687,121.17520274713232,rep1_FOV2,0,0
7,6,278,329,1,2637.0,13500,117.14807407407407,rep1_FOV2,0,0
8,6,278,329,1,2648.0,13543,117.05988333456398,rep1_FOV2,0,0
9,6,278,329,1,2631.0,13560,117.68377581120944,rep1_FOV2,0,0
10,6,278,329,1,2624.0,13379,118.32678077584274,rep1_FOV2,0,3
11,6,278,329,1,2626.0,13482,117.41203085595608,rep1_FOV2,2,2
12,6,278,329,0,0.0,0,0.0,rep1_FOV2,4,8
13,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,4
14,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,3
15,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,0
16,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,0
17,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,0
18,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,0
19,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,0
20,6,278,329,0,0.0,0,0.0,rep1_FOV2,0,0
0,7,166,339,1,2550.0,5836,82.87440027416038,rep1_FOV2,3,0
1,7,166,339,1,2568.0,6045,89.8818858560794,rep1_FOV2,1,13
2,7,166,339,1,2564.0,5983,87.92478689620592,rep1_FOV2,0,4
3,7,166,339,1,2636.0,6147,96.1207092890841,rep1_FOV2,0,1
4,7,166,339,1,2649.0,6187,96.1900759657346,rep1_FOV2,0,0
5,7,166,339,1,2620.0,6288,104.14646946564883,rep1_FOV2,0,0
6,7,166,339,1,2538.0,6466,119.41277451283638,rep1_FOV2,0,0
7,7,166,339,1,2548.0,6476,122.8205682520074,rep1_FOV2,0,0
8,7,166,339,1,2559.0,6472,120.03028430160693,rep1_FOV2,0,0
9,7,166,339,1,2572.0,6363,112.06302058777308,rep1_FOV2,1,0
10,7,166,339,1,2540.0,6309,105.15660168013947,rep1_FOV2,4,1
11,7,166,339,1,2554.0,6168,95.44195849546044,rep1_FOV2,3,10
12,7,166,339,1,2580.0,5982,84.65229020394517,rep1_FOV2,2,4
13,7,166,339,1,2563.0,5710,76.87968476357268,rep1_FOV2,0,3
14,7,166,339,1,2581.0,5630,74.053108348135,rep1_FOV2,0,0
15,7,166,339,1,2563.0,5720,75.53339160839161,rep1_FOV2,0,0
16,7,166,339,1,2577.0,5757,77.81396560708703,rep1_FOV2,0,0
17,7,166,339,1,2552.0,6021,86.31506394286663,rep1_FOV2,0,0
18,7,166,339,1,2573.0,6155,90.86758732737611,rep1_FOV2,0,0
19,7,166,339,1,2560.0,6165,94.14403892944038,rep1_FOV2,1,0
20,7,166,339,1,2571.0,6221,95.43706799549912,rep1_FOV2,2,2
0,8,512,383,1,2804.0,5732,92.7470341939986,rep1_FOV2,2,6
1,8,512,383,1,2801.0,5968,108.92191689008042,rep1_FOV2,2,7
2,8,512,383,1,2782.0,5925,106.96236286919832,rep1_FOV2,0,5
3,8,512,383,1,2567.0,5926,106.54809314883563,rep1_FOV2,0,0
4,8,512,383,1,2554.0,6014,111.237445959428,rep1_FOV2,0,0
5,8,512,383,1,2552.0,6162,122.84388185654008,rep1_FOV2,0,0
6,8,512,383,1,2774.0,6168,126.83398184176394,rep1_FOV2,0,0
7,8,512,383,1,2772.0,6178,123.54370346390418,rep1_FOV2,0,0
8,8,512,383,1,2791.0,6060,116.3887788778878,rep1_FOV2,3,0
9,8,512,383,1,2796.0,6060,115.82491749174918,rep1_FOV2,2,4
10,8,512,383,1,2767.0,6141,127.81859631981762,rep1_FOV2,1,5
11,8,512,383,1,2784.0,6258,136.94087567913073,rep1_FOV2,3,5
12,8,512,383,1,2773.0,6400,165.0321875,rep1_FOV2,0,4
13,8,512,383,1,2792.0,6475,178.86455598455598,rep1_FOV2,0,0
14,8,512,383,1,2803.0,6512,189.57862407862407,rep1_FOV2,0,0
15,8,512,383,1,2796.0,6444,179.57697082557416,rep1_FOV2,0,0
16,8,512,383,1,2785.0,6381,160.14762576398684,rep1_FOV2,0,0
17,8,512,383,0,0.0,0,0.0,rep1_FOV2,0,0
18,8,512,383,0,0.0,0,0.0,rep1_FOV2,3,0
19,8,512,383,0,0.0,0,0.0,rep1_FOV2,0,4
20,8,512,383,0,0.0,0,0.0,rep1_FOV2,0,2
0,9,337,418,1,2512.0,6304,79.3347081218274,rep1_FOV2,1,0
1,9,337,418,1,2500.0,12738,90.30334432406973,rep1_FOV2,0,5
2,9,337,418,1,2501.0,12874,95.20692869349077,rep1_FOV2,0,0
3,9,337,418,1,2791.0,13092,97.29941949282004,rep1_FOV2,0,0
4,9,337,418,1,2789.0,13308,108.12992185151788,rep1_FOV2,0,0
5,9,337,418,1,2814.0,13538,115.52334170483084,rep1_FOV2,0,0
6,9,337,418,1,2501.0,13687,121.17520274713232,rep1_FOV2,0,0
7,9,337,418,1,2511.0,13500,117.14807407407407,rep1_FOV2,2,0
8,9,337,418,1,2507.0,13543,117.05988333456398,rep1_FOV2,0,5
9,9,337,418,1,2493.0,13560,117.68377581120944,rep1_FOV2,0,0
10,9,337,418,1,2505.0,13379,118.32678077584274,rep1_FOV2,0,0
11,9,337,418,1,2508.0,13482,117.41203085595608,rep1_FOV2,0,3
12,9,337,418,1,2500.0,6592,87.63910800970874,rep1_FOV2,0,0
13,9,337,418,1,2512.0,6676,89.59571599760335,rep1_FOV2,0,0
14,9,337,418,1,2511.0,6667,92.79826008699564,rep1_FOV2,0,0
15,9,337,418,1,2493.0,6724,95.5113027959548,rep1_FOV2,0,0
16,9,337,418,0,0.0,0,0.0,rep1_FOV2,0,0
17,9,337,418,0,0.0,0,0.0,rep1_FOV2,1,0
18,9,337,418,0,0.0,0,0.0,rep1_FOV2,0,6
19,9,337,418,0,0.0,0,0.0,rep1_FOV2,0,0
20,9,337,418,0,0.0,0,0.0,rep1_FOV2,1,0
0,10,129,475,1,2457.0,6779,87.89334710134239,rep1_FOV2,0,3
1,10,129,475,1,2467.0,6686,84.26667663775052,rep1_FOV2,0,0
2,10,129,475,1,2454.0,6629,79.4492381958063,rep1_FOV2,0,0
3,10,129,475,1,2496.0,6460,77.20371517027864,rep1_FOV2,0,0
4,10,129,475,1,2502.0,6621,80.77269294668478,rep1_FOV2,0,0
5,10,129,475,1,2502.0,6644,81.30900060204696,rep1_FOV2,0,0
6,10,129,475,1,2427.0,6563,80.64558890751181,rep1_FOV2,3,0
7,10,129,475,1,2453.0,6614,81.81146053825219,rep1_FOV2,0,7
8,10,129,475,1,2449.0,6721,82.72742151465556,rep1_FOV2,0,0
9,10,129,475,1,2447.0,6713,86.97795322508566,rep1_FOV2,2,0
10,10,129,475,1,2462.0,6978,96.75938664373746,rep1_FOV2,0,4
11,10,129,475,1,2450.0,6971,98.47912781523456,rep1_FOV2,0,0
12,10,129,475,1,2469.0,6844,91.97793687901812,rep1_FOV2,0,0
13,10,129,475,1,2448.0,6792,87.57803297997644,rep1_FOV2,0,0
14,10,129,475,1,2437.0,6731,87.39949487446145,rep1_FOV2,0,0
15,10,129,475,1,2458.0,6741,88.2521881026554,rep1_FOV2,0,0
16,10,129,475,1,2450.0,6885,95.3519244734931,rep1_FOV2,4,0
17,10,129,475,1,2451.0,6881,92.34195611103036,rep1_FOV2,0,6
18,10,129,475,1,2449.0,6821,87.89253775106289,rep1_FOV2,0,0
19,10,129,475,1,2462.0,6646,83.2681312067409,rep1_FOV2,1,0
20,10,129,475,1,2463.0,6591,79.71931421635564,rep1_FOV2,0,2
0,11,473,503,1,2717.0,6608,87.6233353510896,rep1_FOV2,0,5
1,11,473,503,1,2686.0,6526,84.80140974563285,rep1_FOV2,2,4
2,11,473,503,1,2704.0,6676,91.73397243858598,rep1_FOV2,0,3
3,11,473,503,1,2472.0,6792,98.38618963486456,rep1_FOV2,0,0
4,11,473,503,1,2457.0,6841,104.23096038590847,rep1_FOV2,1,7
